HMIType,地址,SVI变量,中文名,英文名,Update,Save_Any1s,Storage_10ms,Storage_1s,And_10Min,NumberMax_10min,Mean_10min,Max_10min,Min_10min,StadDev_10Min,Onflow_10Min,Mean_10s,Max_10s,Min_10s,EdgeDetect,enCoding
IREG,303315,HMI_IReg[1658],时间设置_时,CNV_TimeSync_Hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303315
IREG,303317,HMI_IReg[1659],时间设置_分,CNV_TimeSync_Minute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303317
IREG,303319,HMI_IReg[1660],时间设置_秒,CNV_TimeSync_Second,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303319
IREG,303321,HMI_IReg[1661],实际转矩,State_ActualTorque,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303321
IREG,303323,HMI_IReg[1662],实际转速,CNV_ActualSpeed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303323
IREG,303325,HMI_IReg[1663],有功功率,CNV_ActualPower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303325
IREG,303327,HMI_IReg[1664],无功功率,CNV_ReactivePower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303327
IREG,303329,HMI_IReg[1665],电网线电压,CNV_LineVoltage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303329
IREG,303331,HMI_IReg[1666],电机相电流,CNV_StatorCurrent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303331
IREG,303333,HMI_IReg[1667],电网相电流,CNV_GridCurrent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303333
IREG,303335,HMI_IReg[1668],机侧电压,CNV_StatorVoltage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303335
IREG,303337,HMI_IReg[1669],直流母线电压,CNV_DCLinkVoltage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303337
IREG,303339,HMI_IReg[1670],环境温度,CNV_EnvironmentTemp,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,c303339
IREG,303341,HMI_IReg[1671],电网频率,CNV_GridFreq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303341
IREG,303343,HMI_IReg[1672],网侧模块温度,CNV_GpuTemp,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,c303343
IREG,303345,HMI_IReg[1673],机侧模块温度,CNV_MpuTemp,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,c303345
IREG,303347,HMI_IReg[1674],水冷故障字1,CNV_WcoolerFaultWord1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303347
IREG,303349,HMI_IReg[1675],水冷故障字2,CNV_WcoolerFaultWord2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303349
IREG,303351,HMI_IReg[1676],变流器故障字1,CNV_ConverterFaultWord1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303351
IREG,303353,HMI_IReg[1677],变流器故障字2,CNV_ConverterFaultWord2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303353
IREG,303355,HMI_IReg[1678],变流器故障字3,CNV_ConverterFaultWord3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303355
IREG,303357,HMI_IReg[1679],变流器故障字4,CNV_ConverterFaultWord4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303357
IREG,303359,HMI_IReg[1680],变流器故障字5,CNV_ConverterFaultWord5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303359
IREG,303361,HMI_IReg[1681],变流器故障字6,CNV_ConverterFaultWord6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303361
IREG,303363,HMI_IReg[1682],水冷状态字,CNV_WcoolerStatusWord,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303363
IREG,303365,HMI_IReg[1683],变流器入水口温度,CNV_ConverterInletWaterTemp,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c303365
IREG,303367,HMI_IReg[1684],变流器出水口温度,CNV_ConverterOutletWaterTemp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303367
IREG,303369,HMI_IReg[1685],变流器出水口压力,CNV_ConverterInletWaterPress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303369
IREG,303371,HMI_IReg[1686],变流器入水口压力,CNV_ConverterOutletWaterPress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303371
IREG,303381,HMI_IReg[1691],原始通道1振动,VIB_RawChannel1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,c303381
IREG,303383,HMI_IReg[1692],原始通道2振动,VIB_RawChannel2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,c303383
IREG,303385,HMI_IReg[1693],原始通道3振动,VIB_RawChannel3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,c303385
IREG,303387,HMI_IReg[1694],原始通道4振动,VIB_RawChannel4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,c303387
IREG,303389,HMI_IReg[1695],滤波通道1振动,VIB_BandChannel1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303389
IREG,303391,HMI_IReg[1696],滤波通道2振动,VIB_BandChannel2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303391
IREG,303393,HMI_IReg[1697],滤波通道3振动,VIB_BandChannel3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303393
IREG,303395,HMI_IReg[1698],滤波通道4振动,VIB_BandChannel4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303395
IREG,303397,HMI_IReg[1699],滤波SSD通道振动,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303397
IREG,303399,HMI_IReg[1700],通道1中心频率,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303399
IREG,303401,HMI_IReg[1701],通道1最大幅值,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303401
IREG,303403,HMI_IReg[1702],通道2中心频率,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303403
IREG,303405,HMI_IReg[1703],通道2最大幅值,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303405
DISC,101800,HMI_Disc[1800],传感器1过载,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101800
DISC,101801,HMI_Disc[1801],传感器2过载,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101801
DISC,101802,HMI_Disc[1802],传感器3过载,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101802
DISC,101803,HMI_Disc[1803],传感器4过载,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101803
DISC,101804,HMI_Disc[1804],4到20mA过载,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101804
DISC,101805,HMI_Disc[1805],温度超限,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101805
DISC,101806,HMI_Disc[1806],RAW数据测试,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101806
DISC,101807,HMI_Disc[1807],屏蔽报警,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101807
DISC,101808,HMI_Disc[1808],继电器1激活,VIB_Relay1Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101808
DISC,101809,HMI_Disc[1809],继电器2激活,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101809
DISC,101810,HMI_Disc[1810],继电器3激活,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101810
DISC,101811,HMI_Disc[1811],继电器4激活,VIB_SSDTrigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101811
DISC,101812,HMI_Disc[1812],正在设置参数,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101812
DISC,101813,HMI_Disc[1813],SSD自检,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101813
DISC,101814,HMI_Disc[1814],传感器自检,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101814
DISC,101815,HMI_Disc[1815],系统错误,VIB_SystemFailure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101815
DISC,101816,HMI_Disc[1816],FFT通道1设置低,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101816
DISC,101817,HMI_Disc[1817],FFT通道2设置低,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101817
DISC,101818,HMI_Disc[1818],滤波设置表无效,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101818
DISC,101819,HMI_Disc[1819],FFT表设置无效,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101819
DISC,101820,HMI_Disc[1820],只能使用单通道FFT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101820
DISC,101821,HMI_Disc[1821],频率检测1设置错误,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101821
DISC,101822,HMI_Disc[1822],频率检测2设置错误,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101822
DISC,101823,HMI_Disc[1823],频率报警值1设置错误,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101823
DISC,101824,HMI_Disc[1824],频率报警值2设置错误,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101824
DISC,101825,HMI_Disc[1825],宽频滤波器选择在低频滤波器通道,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101825
DISC,101826,HMI_Disc[1826],宽频FFT选择在低频滤波器通道,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101826
DISC,101827,HMI_Disc[1827],SDO准备就绪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101827
DISC,101828,HMI_Disc[1828],频带9积分后过载,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101828
DISC,101829,HMI_Disc[1829],频带10积分后过载,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101829
DISC,101830,HMI_Disc[1830],可以读取FFT结果,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101830
DISC,101831,HMI_Disc[1831],振动通讯错误,VIB_PCHCommError,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101831
DISC,101832,HMI_Disc[1832],振动通道1失效,VIB_Channel1defect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101832
DISC,101833,HMI_Disc[1833],振动通道2失效,VIB_Channel2defect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101833
PARA,301001,HMI_IReg[501],启动风速,Para_StartWindSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301001
PARA,301003,HMI_IReg[502],启动偏航风速,Para_YawWindSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301003
PARA,301005,HMI_IReg[503],启动风速延时,Para_StartWindDelayTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301005
PARA,301007,HMI_IReg[504],发电机并网转速,Para_CutinSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301007
PARA,301009,HMI_IReg[505],并网转速偏差,Para_CutinSpdError,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301009
PARA,301011,HMI_IReg[506],切入时限,Para_CutinTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301011
PARA,301013,HMI_IReg[507],小负功率,Para_SmallNPower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301013
PARA,301015,HMI_IReg[508],小负功率时限,Para_SmallNPowerTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301015
PARA,301017,HMI_IReg[509],大负功率,Para_LargeNPower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301017
PARA,301019,HMI_IReg[510],大负功率时限,Para_LargeNPowerTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301019
PARA,301021,HMI_IReg[511],10分钟最大功率,Para_AvgPower10mMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301021
PARA,301023,HMI_IReg[512],瞬时最大功率,Para_PeakPowerMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301023
PARA,301025,HMI_IReg[513],切出风速1s,Para_CutoutWindSpd1s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301025
PARA,301027,HMI_IReg[514],切出风速30s,Para_CutoutWindSpd30s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301027
PARA,301029,HMI_IReg[515],切出风速10m,Para_CutoutWindSpd10min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301029
PARA,301031,HMI_IReg[516],回切风速,Para_CutinBackWindSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301031
PARA,301033,HMI_IReg[517],变频器初始化时间,Para_FrqCnvPowerUpWaitTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301033
PARA,301035,HMI_IReg[518],变频器并网时间,Para_GridTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301035
PARA,301037,HMI_IReg[519],转矩偏差报警值,Para_TorRDiffWarn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301037
PARA,301039,HMI_IReg[520],转矩偏差报警比率,Para_TorRDiffWarnRate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301039
PARA,301041,HMI_IReg[521],转矩偏差错误比率,Para_TorReactDiffErrRate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301041
PARA,301043,HMI_IReg[522],转矩偏差停机延时,Para_TorReactErrDelay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301043
PARA,301045,HMI_IReg[523],并网过程中的最低转速,Para_MinimumGenSpd_Connect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301045
PARA,301047,HMI_IReg[524],发电过程中的最低转速,Para_MinimumGenSpd_Running,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301047
PARA,301049,HMI_IReg[525],变频器控制模式,Para_ConverterControlMode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301049
PARA,301051,HMI_IReg[526],停机时风轮转速,Para_StopRotorSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301051
PARA,301053,HMI_IReg[527],发电机同步转速,Para_GeneratorSyncSpeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301053
PARA,301055,HMI_IReg[528],变流器网侧调制转速,Para_ConverterRecRunRpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301055
PARA,301057,HMI_IReg[529],切出转速,Para_CutOffRpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301057
PARA,301059,HMI_IReg[530],切出功率,Para_CutOffActivePower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301059
PARA,301061,HMI_IReg[531],机侧停机超时时间,Para_GenCutOffOvertime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301061
PARA,301063,HMI_IReg[532],低风解绕角度,Para_LowWindSpdRewindAng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301063
PARA,301065,HMI_IReg[533],高风解绕角度,Para_HighWindSpdRewindAng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301065
PARA,301067,HMI_IReg[534],最大解缆值,Para_RewindAngMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301067
PARA,301069,HMI_IReg[535],机舱安装对北偏差值,Para_NorthPositionOffset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301069
PARA,301071,HMI_IReg[536],偏航1启动角度,Para_WindVaneAngleProg1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301071
PARA,301073,HMI_IReg[537],偏航1延时,Para_WindVaneDelayProg1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301073
PARA,301075,HMI_IReg[538],偏航2启动角度,Para_WindVaneAngleProg2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301075
PARA,301077,HMI_IReg[539],偏航2延时,Para_WindVaneDelayProg2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301077
PARA,301079,HMI_IReg[540],偏航3启动角度,Para_WindVaneAngleProg3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301079
PARA,301081,HMI_IReg[541],偏航3延时,Para_WindVaneDelayProg3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301081
PARA,301083,HMI_IReg[542],偏航4启动角度,Para_WindVaneAngleProg4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301083
PARA,301085,HMI_IReg[543],自动偏航停止值,Para_YawStopAng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301085
PARA,301087,HMI_IReg[544],正常偏航启动间隔时间,Para_SilentTimeWindVane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301087
PARA,301089,HMI_IReg[545],立即偏航启动间隔时间,Para_SilentTimeIMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301089
PARA,301091,HMI_IReg[546],解缆压力释放判断值,Para_UntwistReleasePressure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301091
PARA,301093,HMI_IReg[547],偏航压力释放判断值,Para_YawReleasePressure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301093
PARA,301095,HMI_IReg[548],偏航零位信号最大偏差角度,Para_YawZeroDeviationMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301095
PARA,301097,HMI_IReg[549],偏航停止延时时间,Para_YAW_SoftStopDelayTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301097
PARA,301099,HMI_IReg[550],偏航油压压力释放时间,Para_ReleaseYawPressTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301099
PARA,301101,HMI_IReg[551],应急偏航使能,Para_EmrgYawEnable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301101
PARA,301103,HMI_IReg[552],激活应急偏航延迟时间,Para_ActiveEmrgYawDelay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301103
PARA,301105,HMI_IReg[553],应急偏航启动偏差角度,Para_EmergencyYawStartAngle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301105
PARA,301107,HMI_IReg[554],偏航轴承齿数,Para_YawBearGearCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301107
PARA,301109,HMI_IReg[555],投机械刹车风轮转速,Para_ActiveRotorBrakeRpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301109
PARA,301111,HMI_IReg[556],刹车反馈判断延时,Para_TurbineBrakeFbJudgeTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301111
PARA,301113,HMI_IReg[557],最小稳态转速,Para_LowSteadySpeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301113
PARA,301115,HMI_IReg[558],发电机额定转速,Para_GenSpdRated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301115
PARA,301117,HMI_IReg[559],额定发电功率,Para_PowerRated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301117
PARA,301119,HMI_IReg[560],额定扭矩,Para_TorqueRated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301119
PARA,301121,HMI_IReg[561],发电机转速选择,Para_GenSpdSel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301121
PARA,301123,HMI_IReg[562],SCADA功率管理最小功率限定值,Para_LowestSCADASetPower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301123
PARA,301125,HMI_IReg[563],待机最高转速,Para_StandbyIdleMaxSpeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301125
PARA,301127,HMI_IReg[564],低温空转最高转速,Para_LowTempIdleMaxSpeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301127
PARA,301129,HMI_IReg[565],未并网时最高转速,Para_BeforeConnectMaxSpeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301129
PARA,301131,HMI_IReg[566],正常停机脱网时间,Para_NormStopCutTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301131
PARA,301133,HMI_IReg[567],切入算法控制的发电机转速,Para_SwitchAlgControlSpeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301133
PARA,301135,HMI_IReg[568],停机超时转速,Para_StopOvertimeSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301135
PARA,301137,HMI_IReg[569],附加桨距角,Para_AddOnPthAng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301137
PARA,301139,HMI_IReg[570],附加转速,Para_AddSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301139
PARA,301141,HMI_IReg[571],附加变桨速率,Para_AddOnPthRamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301141
PARA,301143,HMI_IReg[572],阵风转速,Para_GustSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301143
PARA,301145,HMI_IReg[573],发电机安全风速,Para_SafeWind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301145
PARA,301147,HMI_IReg[574],安全桨距角,Para_SafeAng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301147
PARA,301149,HMI_IReg[575],发电机安全转速,Para_GenSafeSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301149
PARA,301151,HMI_IReg[576],安全转速恢复时间,Para_GenSafeTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301151
PARA,301153,HMI_IReg[577],安全转速（恢复）加速度,Para_GenSafeRamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301153
PARA,301155,HMI_IReg[578],上电复位安全链禁止时间,Para_PowerupResetForbidTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301155
PARA,301157,HMI_IReg[579],塔筒共振转速,Para_TowResSpeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301157
PARA,301159,HMI_IReg[580],塔筒共振转速范围,Para_TowResSpdRange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301159
PARA,301161,HMI_IReg[581],共振最大时间,Para_TowResTimeMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301161
PARA,301163,HMI_IReg[582],启动最大时间,Para_TurbineLaunchTimeMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301163
PARA,301165,HMI_IReg[583],转速加速度1,Para_RampSpd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301165
PARA,301167,HMI_IReg[584],转速加速度2,Para_RampSpd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301167
PARA,301169,HMI_IReg[585],加速度1转速终值,Para_RampEnd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301169
PARA,301171,HMI_IReg[586],最小启动桨角,Para_StartupAngMin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301171
PARA,301173,HMI_IReg[587],最小启动转速,Para_StartupSpdMin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301173
PARA,301175,HMI_IReg[588],上电复位延时,Para_PowerUpResetDelay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301175
PARA,301177,HMI_IReg[589],启机允许偏航误差,Para_StartupYawError,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301177
PARA,301179,HMI_IReg[590],C启动使能,Para_CstartEnable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301179
PARA,301181,HMI_IReg[591],切换算法控制桨角,Para_SwitchAlgControlAngle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301181
PARA,301183,HMI_IReg[592],切换算法控制转速,Para_SwitchAlgControlRPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301183
PARA,301185,HMI_IReg[593],液压泵压力传感器4mA,Para_HydPumpPres4mA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301185
PARA,301187,HMI_IReg[594],液压泵压力传感器20mA,Para_HydPumpPres20mA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301187
PARA,301189,HMI_IReg[595],风速计1_4mA,Para_Windspeed1_4mA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301189
PARA,301191,HMI_IReg[596],风速计1_20mA,Para_Windspeed1_20mA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301191
PARA,301193,HMI_IReg[597],风速计2_4mA,Para_Windspeed2_4mA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301193
PARA,301195,HMI_IReg[598],风速计2_20mA,Para_Windspeed2_20mA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301195
PARA,301197,HMI_IReg[599],低温空转使能,Para_LowTmpEnable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301197
PARA,301199,HMI_IReg[600],低温启动风速,Para_LowTmpStartWindSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301199
PARA,301201,HMI_IReg[601],低温偏航风速,Para_LowTmpYawWindSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301201
PARA,301203,HMI_IReg[602],低温空转转速,Para_IdleSpeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301203
PARA,301205,HMI_IReg[603],低温空转最大时间,Para_LowTempIdleMaxTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301205
PARA,301207,HMI_IReg[604],低温空转环境温度,Para_IdleOutdoorTemp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301207
PARA,301209,HMI_IReg[605],主轴最低温度,Para_IdleRotTemp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301209
PARA,301211,HMI_IReg[606],低风空转使能,Para_LowWindSpdIdleEnable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301211
PARA,301213,HMI_IReg[607],低风脱网转速,Para_LowWspdCutOutSpeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301213
PARA,301215,HMI_IReg[608],低风空转转速,Para_LowWspdIdleRpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301215
PARA,301217,HMI_IReg[609],低风空转最长时间,Para_LowWspdIdleMaxtime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301217
PARA,301219,HMI_IReg[610],算法心跳保护时间,Para_HeartBeatProtectTime_ALG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301219
PARA,301221,HMI_IReg[611],变桨心跳保护时间,Para_HeartBeatProtectTime_PTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301221
PARA,301223,HMI_IReg[612],变频器心跳保护时间,Para_HeartBeatProtectTime_CNV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301223
PARA,301225,HMI_IReg[613],变桨最小速度,Para_PitchSpeedMin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301225
PARA,301227,HMI_IReg[614],变桨最大速度,Para_PitchSpeedMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301227
PARA,301229,HMI_IReg[615],变桨最小角度,Para_PthAngMin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301229
PARA,301231,HMI_IReg[616],变桨最大角度,Para_PthAngMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301231
PARA,301233,HMI_IReg[617],正常停机收桨速率,Para_NormStopPthSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301233
PARA,301235,HMI_IReg[618],快速停机收桨速率,Para_FastStopPthSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301235
